# energy s(up) s(down) p(up) p(down) d(up) d(down)
-9.729658099999999976e+00 6.640000000000000069e-02 -6.640000000000000069e-02 8.399999999999999481e-03 -8.399999999999999481e-03 0.000000000000000000e+00 -0.000000000000000000e+00
-9.721658099999999081e+00 6.519999999999999407e-02 -6.519999999999999407e-02 8.399999999999999481e-03 -8.399999999999999481e-03 0.000000000000000000e+00 -0.000000000000000000e+00
-9.713758099999999729e+00 6.400000000000000133e-02 -6.400000000000000133e-02 7.199999999999999803e-03 -7.199999999999999803e-03 0.000000000000000000e+00 -0.000000000000000000e+00
-9.705858100000000377e+00 6.279999999999999472e-02 -6.279999999999999472e-02 7.199999999999999803e-03 -7.199999999999999803e-03 0.000000000000000000e+00 -0.000000000000000000e+00
-9.697858099999999482e+00 6.160000000000000198e-02 -6.160000000000000198e-02 7.199999999999999803e-03 -7.199999999999999803e-03 0.000000000000000000e+00 -0.000000000000000000e+00
-9.689958100000000130e+00 6.079999999999999988e-02 -6.079999999999999988e-02 7.199999999999999803e-03 -7.199999999999999803e-03 0.000000000000000000e+00 -0.000000000000000000e+00
-9.682058100000000778e+00 5.960000000000000020e-02 -5.960000000000000020e-02 7.199999999999999803e-03 -7.199999999999999803e-03 0.000000000000000000e+00 -0.000000000000000000e+00
-9.674158099999999649e+00 5.840000000000000052e-02 -5.840000000000000052e-02 7.199999999999999803e-03 -7.199999999999999803e-03 0.000000000000000000e+00 -0.000000000000000000e+00
-9.666158100000000530e+00 5.759999999999999842e-02 -5.759999999999999842e-02 7.199999999999999803e-03 -7.199999999999999803e-03 0.000000000000000000e+00 -0.000000000000000000e+00
-9.658258099999999402e+00 5.639999999999999875e-02 -5.639999999999999875e-02 7.199999999999999803e-03 -7.199999999999999803e-03 0.000000000000000000e+00 -0.000000000000000000e+00
-9.650358100000000050e+00 5.559999999999999665e-02 -5.559999999999999665e-02 7.199999999999999803e-03 -7.199999999999999803e-03 0.000000000000000000e+00 -0.000000000000000000e+00
-9.642358099999999155e+00 5.439999999999999697e-02 -5.439999999999999697e-02 7.199999999999999803e-03 -7.199999999999999803e-03 0.000000000000000000e+00 -0.000000000000000000e+00
-9.634458099999999803e+00 5.319999999999999729e-02 -5.319999999999999729e-02 6.000000000000000125e-03 -6.000000000000000125e-03 0.000000000000000000e+00 -0.000000000000000000e+00
-9.626558100000000451e+00 5.240000000000000213e-02 -5.240000000000000213e-02 6.000000000000000125e-03 -6.000000000000000125e-03 0.000000000000000000e+00 -0.000000000000000000e+00
-9.618558099999999556e+00 5.160000000000000003e-02 -5.160000000000000003e-02 6.000000000000000125e-03 -6.000000000000000125e-03 0.000000000000000000e+00 -0.000000000000000000e+00
-9.610658100000000204e+00 5.040000000000000036e-02 -5.040000000000000036e-02 6.000000000000000125e-03 -6.000000000000000125e-03 0.000000000000000000e+00 -0.000000000000000000e+00
-9.602758099999999075e+00 4.959999999999999826e-02 -4.959999999999999826e-02 6.000000000000000125e-03 -6.000000000000000125e-03 0.000000000000000000e+00 -0.000000000000000000e+00
-9.594758099999999956e+00 4.839999999999999858e-02 -4.839999999999999858e-02 6.000000000000000125e-03 -6.000000000000000125e-03 0.000000000000000000e+00 -0.000000000000000000e+00
-9.586858100000000604e+00 1.232000000000000040e-01 -1.232000000000000040e-01 2.160000000000000114e-02 -2.160000000000000114e-02 1.200000000000000112e-03 -1.200000000000000112e-03
-9.578958099999999476e+00 1.144000000000000017e-01 -1.144000000000000017e-01 2.280000000000000082e-02 -2.280000000000000082e-02 0.000000000000000000e+00 -0.000000000000000000e+00
-9.570958100000000357e+00 9.639999999999999958e-02 -9.639999999999999958e-02 1.679999999999999896e-02 -1.679999999999999896e-02 0.000000000000000000e+00 -0.000000000000000000e+00
-9.563058099999999229e+00 1.032000000000000001e-01 -1.032000000000000001e-01 1.920000000000000179e-02 -1.920000000000000179e-02 0.000000000000000000e+00 -0.000000000000000000e+00
-9.555158099999999877e+00 1.103999999999999981e-01 -1.103999999999999981e-01 2.039999999999999800e-02 -2.039999999999999800e-02 0.000000000000000000e+00 -0.000000000000000000e+00
-9.547158100000000758e+00 1.184000000000000052e-01 -1.184000000000000052e-01 2.280000000000000082e-02 -2.280000000000000082e-02 0.000000000000000000e+00 -0.000000000000000000e+00
-9.539258099999999629e+00 1.264000000000000123e-01 -1.264000000000000123e-01 2.400000000000000050e-02 -2.400000000000000050e-02 1.200000000000000112e-03 -1.200000000000000112e-03
-9.531358100000000277e+00 1.623999999999999888e-01 -1.623999999999999888e-01 2.879999999999999921e-02 -2.879999999999999921e-02 1.200000000000000112e-03 -1.200000000000000112e-03
-9.523358099999999382e+00 1.487999999999999878e-01 -1.487999999999999878e-01 2.759999999999999953e-02 -2.759999999999999953e-02 1.200000000000000112e-03 -1.200000000000000112e-03
-9.515458100000000030e+00 1.592000000000000082e-01 -1.592000000000000082e-01 2.999999999999999889e-02 -2.999999999999999889e-02 1.200000000000000112e-03 -1.200000000000000112e-03
-9.507558100000000678e+00 1.700000000000000122e-01 -1.700000000000000122e-01 3.239999999999999825e-02 -3.239999999999999825e-02 1.200000000000000112e-03 -1.200000000000000112e-03
-9.499558099999999783e+00 1.816000000000000114e-01 -1.816000000000000114e-01 3.479999999999999760e-02 -3.479999999999999760e-02 1.200000000000000112e-03 -1.200000000000000112e-03
-9.491658100000000431e+00 1.948000000000000009e-01 -1.948000000000000009e-01 3.719999999999999696e-02 -3.719999999999999696e-02 1.200000000000000112e-03 -1.200000000000000112e-03
-9.483758099999999303e+00 2.212000000000000077e-01 -2.212000000000000077e-01 4.200000000000000261e-02 -4.200000000000000261e-02 1.200000000000000112e-03 -1.200000000000000112e-03
-9.475758100000000184e+00 2.928000000000000047e-01 -2.928000000000000047e-01 5.879999999999999810e-02 -5.879999999999999810e-02 2.400000000000000223e-03 -2.400000000000000223e-03
-9.467858100000000832e+00 3.296000000000000041e-01 -3.296000000000000041e-01 6.600000000000000311e-02 -6.600000000000000311e-02 2.400000000000000223e-03 -2.400000000000000223e-03
-9.459958099999999703e+00 3.347999999999999865e-01 -3.347999999999999865e-01 6.479999999999999649e-02 -6.479999999999999649e-02 3.200000000000000153e-03 -3.200000000000000153e-03
-9.451958100000000584e+00 3.691999999999999726e-01 -3.691999999999999726e-01 7.080000000000000182e-02 -7.080000000000000182e-02 3.200000000000000153e-03 -3.200000000000000153e-03
-9.444058099999999456e+00 4.047999999999999932e-01 -4.047999999999999932e-01 7.799999999999999989e-02 -7.799999999999999989e-02 4.400000000000000265e-03 -4.400000000000000265e-03
-9.436158100000000104e+00 4.380000000000000004e-01 -4.380000000000000004e-01 8.279999999999999860e-02 -8.279999999999999860e-02 4.400000000000000265e-03 -4.400000000000000265e-03
-9.428158099999999209e+00 4.516000000000000014e-01 -4.516000000000000014e-01 8.400000000000000522e-02 -8.400000000000000522e-02 4.400000000000000265e-03 -4.400000000000000265e-03
-9.420258099999999857e+00 6.211999999999999744e-01 -6.211999999999999744e-01 1.092000000000000054e-01 -1.092000000000000054e-01 5.600000000000000810e-03 -5.600000000000000810e-03
-9.412358100000000505e+00 5.036000000000000476e-01 -5.036000000000000476e-01 9.120000000000000329e-02 -9.120000000000000329e-02 4.400000000000000265e-03 -4.400000000000000265e-03
-9.404358099999999610e+00 5.323999999999999844e-01 -5.323999999999999844e-01 9.480000000000000926e-02 -9.480000000000000926e-02 5.600000000000000810e-03 -5.600000000000000810e-03
-9.396458100000000258e+00 5.659999999999999476e-01 -5.659999999999999476e-01 1.008000000000000007e-01 -1.008000000000000007e-01 5.600000000000000810e-03 -5.600000000000000810e-03
-9.388558099999999129e+00 5.879999999999999671e-01 -5.879999999999999671e-01 1.032000000000000001e-01 -1.032000000000000001e-01 5.600000000000000810e-03 -5.600000000000000810e-03
-9.380558100000000010e+00 6.059999999999999831e-01 -6.059999999999999831e-01 1.068000000000000060e-01 -1.068000000000000060e-01 5.600000000000000810e-03 -5.600000000000000810e-03
-9.372658100000000658e+00 6.203999999999999515e-01 -6.203999999999999515e-01 1.092000000000000054e-01 -1.092000000000000054e-01 5.600000000000000810e-03 -5.600000000000000810e-03
-9.364758099999999530e+00 6.360000000000000098e-01 -6.360000000000000098e-01 1.115999999999999909e-01 -1.115999999999999909e-01 5.600000000000000810e-03 -5.600000000000000810e-03
-9.356758100000000411e+00 6.455999999999999517e-01 -6.455999999999999517e-01 1.128000000000000114e-01 -1.128000000000000114e-01 6.800000000000000488e-03 -6.800000000000000488e-03
-9.348858099999999283e+00 6.535999999999999588e-01 -6.535999999999999588e-01 1.139999999999999902e-01 -1.139999999999999902e-01 6.800000000000000488e-03 -6.800000000000000488e-03
-9.340958099999999931e+00 6.572000000000000064e-01 -6.572000000000000064e-01 1.151999999999999968e-01 -1.151999999999999968e-01 6.800000000000000488e-03 -6.800000000000000488e-03
-9.332958100000000812e+00 6.460000000000000187e-01 -6.460000000000000187e-01 1.139999999999999902e-01 -1.139999999999999902e-01 6.800000000000000488e-03 -6.800000000000000488e-03
-9.325058099999999683e+00 1.484399999999999942e+00 -1.484399999999999942e+00 2.424000000000000044e-01 -2.424000000000000044e-01 1.519999999999999650e-02 -1.519999999999999650e-02
-9.317158100000000331e+00 6.343999999999999639e-01 -6.343999999999999639e-01 1.164000000000000035e-01 -1.164000000000000035e-01 5.600000000000000810e-03 -5.600000000000000810e-03
-9.309158099999999436e+00 6.388000000000000345e-01 -6.388000000000000345e-01 1.175999999999999962e-01 -1.175999999999999962e-01 5.600000000000000810e-03 -5.600000000000000810e-03
-9.301258100000000084e+00 6.283999999999999586e-01 -6.283999999999999586e-01 1.139999999999999902e-01 -1.139999999999999902e-01 5.600000000000000810e-03 -5.600000000000000810e-03
-9.293358100000000732e+00 6.348000000000000309e-01 -6.348000000000000309e-01 1.151999999999999968e-01 -1.151999999999999968e-01 5.600000000000000810e-03 -5.600000000000000810e-03
-9.285358099999999837e+00 6.351999999999999869e-01 -6.351999999999999869e-01 1.151999999999999968e-01 -1.151999999999999968e-01 5.600000000000000810e-03 -5.600000000000000810e-03
-9.277458100000000485e+00 6.183999999999999497e-01 -6.183999999999999497e-01 1.115999999999999909e-01 -1.115999999999999909e-01 5.600000000000000810e-03 -5.600000000000000810e-03
-9.269558099999999357e+00 5.852000000000000535e-01 -5.852000000000000535e-01 1.055999999999999994e-01 -1.055999999999999994e-01 5.600000000000000810e-03 -5.600000000000000810e-03
-9.261558100000000238e+00 5.495999999999999774e-01 -5.495999999999999774e-01 9.840000000000001523e-02 -9.840000000000001523e-02 5.600000000000000810e-03 -5.600000000000000810e-03
-9.253658099999999109e+00 5.495999999999999774e-01 -5.495999999999999774e-01 9.840000000000001523e-02 -9.840000000000001523e-02 5.600000000000000810e-03 -5.600000000000000810e-03
-9.245758099999999757e+00 5.500000000000000444e-01 -5.500000000000000444e-01 9.840000000000001523e-02 -9.840000000000001523e-02 5.600000000000000810e-03 -5.600000000000000810e-03
-9.237858100000000405e+00 5.500000000000000444e-01 -5.500000000000000444e-01 9.959999999999999409e-02 -9.959999999999999409e-02 5.600000000000000810e-03 -5.600000000000000810e-03
-9.229858099999999510e+00 5.504000000000000004e-01 -5.504000000000000004e-01 9.959999999999999409e-02 -9.959999999999999409e-02 5.600000000000000810e-03 -5.600000000000000810e-03
-9.221958100000000158e+00 5.507999999999999563e-01 -5.507999999999999563e-01 9.959999999999999409e-02 -9.959999999999999409e-02 5.600000000000000810e-03 -5.600000000000000810e-03
-9.214058100000000806e+00 5.507999999999999563e-01 -5.507999999999999563e-01 9.959999999999999409e-02 -9.959999999999999409e-02 5.600000000000000810e-03 -5.600000000000000810e-03
-9.206058099999999911e+00 5.512000000000000233e-01 -5.512000000000000233e-01 9.959999999999999409e-02 -9.959999999999999409e-02 5.600000000000000810e-03 -5.600000000000000810e-03
-9.198158100000000559e+00 5.512000000000000233e-01 -5.512000000000000233e-01 9.959999999999999409e-02 -9.959999999999999409e-02 5.600000000000000810e-03 -5.600000000000000810e-03
-9.190258099999999430e+00 5.504000000000000004e-01 -5.504000000000000004e-01 9.959999999999999409e-02 -9.959999999999999409e-02 5.600000000000000810e-03 -5.600000000000000810e-03
-9.182258100000000312e+00 5.507999999999999563e-01 -5.507999999999999563e-01 9.959999999999999409e-02 -9.959999999999999409e-02 5.600000000000000810e-03 -5.600000000000000810e-03
-9.174358099999999183e+00 5.520000000000000462e-01 -5.520000000000000462e-01 9.959999999999999409e-02 -9.959999999999999409e-02 6.400000000000000307e-03 -6.400000000000000307e-03
-9.166458099999999831e+00 5.532000000000000250e-01 -5.532000000000000250e-01 9.959999999999999409e-02 -9.959999999999999409e-02 6.400000000000000307e-03 -6.400000000000000307e-03
-9.158458100000000712e+00 5.527999999999999581e-01 -5.527999999999999581e-01 9.959999999999999409e-02 -9.959999999999999409e-02 6.400000000000000307e-03 -6.400000000000000307e-03
-9.150558099999999584e+00 5.535999999999999810e-01 -5.535999999999999810e-01 9.959999999999999409e-02 -9.959999999999999409e-02 6.400000000000000307e-03 -6.400000000000000307e-03
-9.142658100000000232e+00 5.547999999999999599e-01 -5.547999999999999599e-01 9.959999999999999409e-02 -9.959999999999999409e-02 6.400000000000000307e-03 -6.400000000000000307e-03
-9.134658099999999337e+00 5.560000000000000497e-01 -5.560000000000000497e-01 9.959999999999999409e-02 -9.959999999999999409e-02 6.400000000000000307e-03 -6.400000000000000307e-03
-9.126758099999999985e+00 5.976000000000000201e-01 -5.976000000000000201e-01 1.092000000000000054e-01 -1.092000000000000054e-01 6.400000000000000307e-03 -6.400000000000000307e-03
-9.118858100000000633e+00 6.912000000000000366e-01 -6.907999999999999696e-01 1.295999999999999930e-01 -1.295999999999999930e-01 6.400000000000000307e-03 -6.400000000000000307e-03
-9.110858099999999737e+00 5.504000000000000004e-01 -5.504000000000000004e-01 9.840000000000001523e-02 -9.840000000000001523e-02 6.400000000000000307e-03 -6.400000000000000307e-03
-9.102958100000000385e+00 5.312000000000000055e-01 -5.312000000000000055e-01 9.359999999999998876e-02 -9.359999999999998876e-02 6.400000000000000307e-03 -6.400000000000000307e-03
-9.095058099999999257e+00 5.268000000000000460e-01 -5.268000000000000460e-01 9.240000000000000990e-02 -9.240000000000000990e-02 6.400000000000000307e-03 -6.400000000000000307e-03
-9.087058100000000138e+00 5.200000000000000178e-01 -5.200000000000000178e-01 9.120000000000000329e-02 -9.120000000000000329e-02 6.400000000000000307e-03 -6.400000000000000307e-03
-9.079158100000000786e+00 5.175999999999999490e-01 -5.175999999999999490e-01 9.120000000000000329e-02 -9.120000000000000329e-02 6.400000000000000307e-03 -6.400000000000000307e-03
-9.071258099999999658e+00 5.160000000000000142e-01 -5.160000000000000142e-01 9.120000000000000329e-02 -9.120000000000000329e-02 6.400000000000000307e-03 -6.400000000000000307e-03
-9.063258100000000539e+00 5.148000000000000353e-01 -5.148000000000000353e-01 8.999999999999999667e-02 -8.999999999999999667e-02 6.400000000000000307e-03 -6.400000000000000307e-03
-9.055358099999999411e+00 5.135999999999999455e-01 -5.135999999999999455e-01 8.999999999999999667e-02 -8.999999999999999667e-02 6.400000000000000307e-03 -6.400000000000000307e-03
-9.047458100000000059e+00 5.128000000000000336e-01 -5.128000000000000336e-01 8.999999999999999667e-02 -8.999999999999999667e-02 6.400000000000000307e-03 -6.400000000000000307e-03
-9.039458099999999163e+00 5.116000000000000547e-01 -5.116000000000000547e-01 8.880000000000000393e-02 -8.880000000000000393e-02 5.199999999999999761e-03 -5.199999999999999761e-03
-9.031558099999999811e+00 5.108000000000000318e-01 -5.108000000000000318e-01 8.880000000000000393e-02 -8.880000000000000393e-02 5.199999999999999761e-03 -5.199999999999999761e-03
-9.023658100000000459e+00 5.100000000000000089e-01 -5.100000000000000089e-01 8.880000000000000393e-02 -8.880000000000000393e-02 5.199999999999999761e-03 -5.199999999999999761e-03
-9.015658099999999564e+00 5.088000000000000300e-01 -5.088000000000000300e-01 8.880000000000000393e-02 -8.880000000000000393e-02 5.199999999999999761e-03 -5.199999999999999761e-03
-9.007758100000000212e+00 5.083999999999999631e-01 -5.083999999999999631e-01 8.880000000000000393e-02 -8.880000000000000393e-02 5.199999999999999761e-03 -5.199999999999999761e-03
-8.999858099999999084e+00 5.076000000000000512e-01 -5.076000000000000512e-01 8.880000000000000393e-02 -8.880000000000000393e-02 5.199999999999999761e-03 -5.199999999999999761e-03
-8.991858099999999965e+00 5.071999999999999842e-01 -5.071999999999999842e-01 8.759999999999999731e-02 -8.759999999999999731e-02 5.199999999999999761e-03 -5.199999999999999761e-03
