# energy dos(up) dos(down)
-1.266475810000000024e+01 3.476000000000000201e-01 -3.476000000000000201e-01
-1.265685810000000089e+01 3.492999999999999994e-01 -3.492999999999999994e-01
-1.264885809999999999e+01 3.511000000000000232e-01 -3.511000000000000232e-01
-1.264095809999999886e+01 3.528999999999999915e-01 -3.528999999999999915e-01
-1.263305809999999951e+01 3.546000000000000263e-01 -3.546000000000000263e-01
-1.262505810000000039e+01 3.563999999999999946e-01 -3.563999999999999946e-01
-1.261715810000000104e+01 3.582000000000000184e-01 -3.582000000000000184e-01
-1.260925809999999991e+01 3.598999999999999977e-01 -3.598999999999999977e-01
-1.260125809999999902e+01 3.617000000000000215e-01 -3.617000000000000215e-01
-1.259335809999999967e+01 3.635999999999999788e-01 -3.635999999999999788e-01
-1.258545810000000031e+01 3.654999999999999916e-01 -3.654999999999999916e-01
-1.257745809999999942e+01 3.674000000000000044e-01 -3.674000000000000044e-01
-1.256955810000000007e+01 3.693000000000000171e-01 -3.693000000000000171e-01
-1.256165809999999894e+01 3.711999999999999744e-01 -3.711999999999999744e-01
-1.255365809999999982e+01 3.730999999999999872e-01 -3.730999999999999872e-01
-1.254575810000000047e+01 3.750000000000000000e-01 -3.750000000000000000e-01
-1.253785809999999934e+01 3.770000000000000018e-01 -3.770000000000000018e-01
-1.252985810000000022e+01 3.790000000000000036e-01 -3.790000000000000036e-01
-1.252195809999999909e+01 3.810000000000000053e-01 -3.810000000000000053e-01
-1.251405809999999974e+01 3.830999999999999961e-01 -3.830999999999999961e-01
-1.250605810000000062e+01 3.850999999999999979e-01 -3.850999999999999979e-01
-1.249815809999999949e+01 3.871999999999999886e-01 -3.871999999999999886e-01
-1.249025810000000014e+01 3.891999999999999904e-01 -3.891999999999999904e-01
-1.248225809999999925e+01 3.909000000000000252e-01 -3.909000000000000252e-01
-1.247435809999999989e+01 3.925000000000000155e-01 -3.925000000000000155e-01
-1.246645810000000054e+01 3.937999999999999834e-01 -3.937999999999999834e-01
-1.245845809999999965e+01 3.951999999999999957e-01 -3.951999999999999957e-01
-1.245055810000000029e+01 3.966000000000000081e-01 -3.966000000000000081e-01
-1.244265809999999917e+01 3.981000000000000094e-01 -3.981000000000000094e-01
-1.243465810000000005e+01 3.996000000000000107e-01 -3.996000000000000107e-01
-1.242675810000000070e+01 4.012000000000000011e-01 -4.012000000000000011e-01
-1.241885809999999957e+01 4.027000000000000024e-01 -4.027000000000000024e-01
-1.241085810000000045e+01 4.042000000000000037e-01 -4.042000000000000037e-01
-1.240295809999999932e+01 4.057000000000000051e-01 -4.057000000000000051e-01
-1.239505809999999997e+01 4.071000000000000174e-01 -4.071000000000000174e-01
-1.238705810000000085e+01 4.086000000000000187e-01 -4.086000000000000187e-01
-1.237915809999999972e+01 4.099999999999999756e-01 -4.099999999999999756e-01
-1.237125810000000037e+01 4.114999999999999769e-01 -4.114999999999999769e-01
-1.236325809999999947e+01 4.128999999999999893e-01 -4.128999999999999893e-01
-1.235535810000000012e+01 4.144999999999999796e-01 -4.144999999999999796e-01
-1.234745810000000077e+01 4.161000000000000254e-01 -4.161000000000000254e-01
-1.233955809999999964e+01 4.178000000000000047e-01 -4.178000000000000047e-01
-1.233155810000000052e+01 4.194999999999999840e-01 -4.194999999999999840e-01
-1.232365809999999939e+01 4.213000000000000078e-01 -4.213000000000000078e-01
-1.231575810000000004e+01 4.229999999999999871e-01 -4.229999999999999871e-01
-1.230775810000000092e+01 4.247000000000000219e-01 -4.247000000000000219e-01
-1.229985809999999979e+01 4.264000000000000012e-01 -4.264000000000000012e-01
-1.229195810000000044e+01 4.280999999999999805e-01 -4.280999999999999805e-01
-1.228395809999999955e+01 4.298000000000000154e-01 -4.298000000000000154e-01
-1.227605810000000019e+01 4.315999999999999837e-01 -4.315999999999999837e-01
-1.226815810000000084e+01 4.333000000000000185e-01 -4.333000000000000185e-01
-1.226015809999999995e+01 4.350999999999999868e-01 -4.350999999999999868e-01
-1.225225810000000060e+01 4.368000000000000216e-01 -4.368000000000000216e-01
-1.224435809999999947e+01 4.385999999999999899e-01 -4.385999999999999899e-01
-1.223635810000000035e+01 4.404000000000000137e-01 -4.404000000000000137e-01
-1.222845810000000100e+01 4.420999999999999930e-01 -4.420999999999999930e-01
-1.222055809999999987e+01 4.439000000000000168e-01 -4.439000000000000168e-01
-1.221255809999999897e+01 4.456999999999999851e-01 -4.456999999999999851e-01
-1.220465809999999962e+01 4.475999999999999979e-01 -4.475999999999999979e-01
-1.219675810000000027e+01 4.494000000000000217e-01 -4.494000000000000217e-01
-1.218875809999999937e+01 4.511999999999999900e-01 -4.511999999999999900e-01
-1.218085810000000002e+01 4.531000000000000028e-01 -4.531000000000000028e-01
-1.217295809999999889e+01 4.549000000000000266e-01 -4.549000000000000266e-01
-1.216495809999999977e+01 4.567999999999999838e-01 -4.567999999999999838e-01
-1.215705810000000042e+01 4.586999999999999966e-01 -4.586999999999999966e-01
-1.214915810000000107e+01 4.605000000000000204e-01 -4.605000000000000204e-01
-1.214115810000000018e+01 4.623999999999999777e-01 -4.623999999999999777e-01
-1.213325809999999905e+01 4.642999999999999905e-01 -4.642999999999999905e-01
-1.212535809999999969e+01 4.662000000000000033e-01 -4.662000000000000033e-01
-1.211735810000000058e+01 5.038000000000000256e-01 -5.038000000000000256e-01
-1.210945809999999945e+01 5.396999999999999575e-01 -5.396999999999999575e-01
-1.210155810000000010e+01 5.741000000000000547e-01 -5.741000000000000547e-01
-1.209355809999999920e+01 5.835000000000000187e-01 -5.835000000000000187e-01
-1.208565809999999985e+01 5.685000000000000053e-01 -5.685000000000000053e-01
-1.207775810000000050e+01 5.541000000000000369e-01 -5.541000000000000369e-01
-1.206975809999999960e+01 5.401000000000000245e-01 -5.401000000000000245e-01
-1.206185810000000025e+01 5.423999999999999932e-01 -5.423999999999999932e-01
-1.205395809999999912e+01 5.446999999999999620e-01 -5.446999999999999620e-01
-1.204595810000000000e+01 5.466999999999999638e-01 -5.466999999999999638e-01
-1.203805810000000065e+01 5.486999999999999655e-01 -5.486999999999999655e-01
-1.203015809999999952e+01 5.504000000000000004e-01 -5.504000000000000004e-01
-1.202215810000000040e+01 5.520000000000000462e-01 -5.520000000000000462e-01
-1.201425809999999927e+01 5.530000000000000471e-01 -5.530000000000000471e-01
-1.200635809999999992e+01 5.449000000000000510e-01 -5.449000000000000510e-01
-1.199835810000000080e+01 5.369000000000000439e-01 -5.369000000000000439e-01
-1.199045809999999967e+01 5.292000000000000037e-01 -5.292000000000000037e-01
-1.198255810000000032e+01 5.253999999999999782e-01 -5.253999999999999782e-01
-1.197455809999999943e+01 5.242999999999999883e-01 -5.242999999999999883e-01
-1.196665810000000008e+01 5.231999999999999984e-01 -5.231999999999999984e-01
-1.195875810000000072e+01 5.220000000000000195e-01 -5.220000000000000195e-01
-1.195075809999999983e+01 5.208000000000000407e-01 -5.208000000000000407e-01
-1.194285810000000048e+01 5.194999999999999618e-01 -5.194999999999999618e-01
-1.193495809999999935e+01 5.181999999999999940e-01 -5.181999999999999940e-01
-1.192695810000000023e+01 5.169000000000000261e-01 -5.169000000000000261e-01
-1.191905810000000088e+01 5.155999999999999472e-01 -5.155999999999999472e-01
-1.191115809999999975e+01 5.141999999999999904e-01 -5.141999999999999904e-01
-1.190325810000000040e+01 5.129000000000000226e-01 -5.129000000000000226e-01
-1.189525809999999950e+01 5.120999999999999996e-01 -5.120999999999999996e-01
-1.188735810000000015e+01 5.111999999999999877e-01 -5.111999999999999877e-01
-1.187945810000000080e+01 5.102999999999999758e-01 -5.102999999999999758e-01
-1.187145809999999990e+01 5.058000000000000274e-01 -5.058000000000000274e-01
-1.186355810000000055e+01 5.009000000000000119e-01 -5.009000000000000119e-01
-1.185565809999999942e+01 4.960999999999999854e-01 -4.960999999999999854e-01
-1.184765810000000030e+01 4.925999999999999823e-01 -4.925999999999999823e-01
-1.183975810000000095e+01 4.905999999999999805e-01 -4.905999999999999805e-01
-1.183185809999999982e+01 4.884999999999999898e-01 -4.884999999999999898e-01
-1.182385809999999893e+01 4.864999999999999880e-01 -4.864999999999999880e-01
-1.181595809999999958e+01 4.843999999999999972e-01 -4.843999999999999972e-01
-1.180805810000000022e+01 4.823999999999999955e-01 -4.823999999999999955e-01
-1.180005809999999933e+01 4.803999999999999937e-01 -4.803999999999999937e-01
-1.179215809999999998e+01 4.784999999999999809e-01 -4.784999999999999809e-01
-1.178425810000000062e+01 4.767000000000000126e-01 -4.767000000000000126e-01
-1.177625809999999973e+01 4.748999999999999888e-01 -4.748999999999999888e-01
-1.176835810000000038e+01 4.732000000000000095e-01 -4.732000000000000095e-01
-1.176045810000000102e+01 4.718999999999999861e-01 -4.718999999999999861e-01
-1.175245810000000013e+01 4.704999999999999738e-01 -4.704999999999999738e-01
-1.174455809999999900e+01 4.691000000000000170e-01 -4.691000000000000170e-01
-1.173665809999999965e+01 4.677000000000000046e-01 -4.677000000000000046e-01
-1.172865810000000053e+01 4.662000000000000033e-01 -4.662000000000000033e-01
-1.172075809999999940e+01 4.647999999999999909e-01 -4.647999999999999909e-01
-1.171285810000000005e+01 4.632999999999999896e-01 -4.632999999999999896e-01
-1.170485809999999915e+01 4.768000000000000016e-01 -4.768000000000000016e-01
-1.169695809999999980e+01 5.167000000000000481e-01 -5.167000000000000481e-01
-1.168905810000000045e+01 5.570000000000000506e-01 -5.570000000000000506e-01
-1.168105809999999956e+01 5.963000000000000522e-01 -5.963000000000000522e-01
-1.167315810000000020e+01 5.839999999999999636e-01 -5.839999999999999636e-01
-1.166525809999999908e+01 5.715000000000000080e-01 -5.715000000000000080e-01
-1.165725809999999996e+01 5.597999999999999643e-01 -5.597999999999999643e-01
-1.164935810000000060e+01 5.601000000000000423e-01 -5.601000000000000423e-01
-1.164145809999999948e+01 5.659999999999999476e-01 -5.659999999999999476e-01
-1.163345810000000036e+01 5.721000000000000529e-01 -5.721000000000000529e-01
-1.162555809999999923e+01 5.784000000000000252e-01 -5.784000000000000252e-01
-1.161765809999999988e+01 5.848999999999999755e-01 -5.848999999999999755e-01
-1.160965810000000076e+01 5.916000000000000147e-01 -5.916000000000000147e-01
-1.160175809999999963e+01 5.969999999999999751e-01 -5.969999999999999751e-01
-1.159385810000000028e+01 5.931999999999999496e-01 -5.931999999999999496e-01
-1.158585809999999938e+01 5.891999999999999460e-01 -5.891999999999999460e-01
-1.157795810000000003e+01 5.852000000000000535e-01 -5.852000000000000535e-01
-1.157005810000000068e+01 5.869999999999999662e-01 -5.869999999999999662e-01
-1.156205809999999978e+01 5.898999999999999799e-01 -5.898999999999999799e-01
-1.155415810000000043e+01 5.928999999999999826e-01 -5.928999999999999826e-01
-1.154625809999999930e+01 5.957999999999999963e-01 -5.957999999999999963e-01
-1.153825810000000018e+01 5.987999999999999989e-01 -5.987999999999999989e-01
-1.153035810000000083e+01 6.018000000000000016e-01 -6.018000000000000016e-01
-1.152245809999999970e+01 6.048000000000000043e-01 -6.048000000000000043e-01
-1.151445810000000058e+01 6.078999999999999959e-01 -6.078999999999999959e-01
-1.150655809999999946e+01 6.111999999999999655e-01 -6.111999999999999655e-01
-1.149865810000000010e+01 6.146000000000000352e-01 -6.146000000000000352e-01
-1.149065810000000099e+01 6.189000000000000057e-01 -6.189000000000000057e-01
-1.148275809999999986e+01 6.231999999999999762e-01 -6.231999999999999762e-01
-1.147485810000000050e+01 6.274999999999999467e-01 -6.274999999999999467e-01
-1.146685809999999961e+01 6.277000000000000357e-01 -6.277000000000000357e-01
-1.145895810000000026e+01 6.270999999999999908e-01 -6.270999999999999908e-01
-1.145105810000000091e+01 6.264999999999999458e-01 -6.264999999999999458e-01
-1.144315809999999978e+01 6.279000000000000137e-01 -6.279000000000000137e-01
-1.143515809999999888e+01 6.301999999999999824e-01 -6.301999999999999824e-01
-1.142725809999999953e+01 6.327000000000000401e-01 -6.327000000000000401e-01
-1.141935810000000018e+01 6.352999999999999758e-01 -6.352999999999999758e-01
-1.141135810000000106e+01 6.379000000000000226e-01 -6.379000000000000226e-01
-1.140345809999999993e+01 6.404999999999999583e-01 -6.404999999999999583e-01
-1.139555810000000058e+01 6.430000000000000160e-01 -6.430000000000000160e-01
-1.138755809999999968e+01 6.455999999999999517e-01 -6.455999999999999517e-01
-1.137965810000000033e+01 6.481999999999999984e-01 -6.481999999999999984e-01
-1.137175810000000098e+01 6.510000000000000231e-01 -6.510000000000000231e-01
-1.136375810000000008e+01 6.541000000000000147e-01 -6.541000000000000147e-01
-1.135585809999999896e+01 6.573999999999999844e-01 -6.573999999999999844e-01
-1.134795809999999960e+01 6.606999999999999540e-01 -6.606999999999999540e-01
-1.133995810000000048e+01 6.640000000000000346e-01 -6.640000000000000346e-01
-1.133205809999999936e+01 6.673999999999999932e-01 -6.673999999999999932e-01
-1.132415810000000000e+01 6.707999999999999519e-01 -6.707999999999999519e-01
-1.131615809999999911e+01 6.742000000000000215e-01 -6.742000000000000215e-01
-1.130825809999999976e+01 6.776999999999999691e-01 -6.776999999999999691e-01
-1.130035810000000041e+01 6.798999999999999488e-01 -6.798999999999999488e-01
-1.129235809999999951e+01 6.816999999999999726e-01 -6.816999999999999726e-01
-1.128445810000000016e+01 6.834000000000000075e-01 -6.834000000000000075e-01
-1.127655809999999903e+01 6.857999999999999652e-01 -6.857999999999999652e-01
-1.126855809999999991e+01 6.887999999999999678e-01 -6.887999999999999678e-01
-1.126065810000000056e+01 6.917999999999999705e-01 -6.917999999999999705e-01
-1.125275809999999943e+01 6.948999999999999622e-01 -6.948999999999999622e-01
-1.124475810000000031e+01 6.979999999999999538e-01 -6.979999999999999538e-01
-1.123685809999999918e+01 7.010999999999999455e-01 -7.010999999999999455e-01
-1.122895809999999983e+01 7.042000000000000481e-01 -7.042000000000000481e-01
-1.122095810000000071e+01 7.072000000000000508e-01 -7.072000000000000508e-01
-1.121305809999999958e+01 7.106999999999999984e-01 -7.106999999999999984e-01
-1.120515810000000023e+01 7.156000000000000139e-01 -7.156000000000000139e-01
-1.119715809999999934e+01 7.206000000000000183e-01 -7.206000000000000183e-01
-1.118925809999999998e+01 7.255000000000000338e-01 -7.255000000000000338e-01
-1.118135810000000063e+01 7.292999999999999483e-01 -7.292999999999999483e-01
-1.117335809999999974e+01 7.330999999999999739e-01 -7.330999999999999739e-01
-1.116545810000000039e+01 7.368999999999999995e-01 -7.368999999999999995e-01
-1.115755809999999926e+01 7.407000000000000250e-01 -7.407000000000000250e-01
-1.114955810000000014e+01 7.445000000000000506e-01 -7.445000000000000506e-01
-1.114165810000000079e+01 7.482999999999999652e-01 -7.482999999999999652e-01
-1.113375809999999966e+01 7.520999999999999908e-01 -7.520999999999999908e-01
-1.112575810000000054e+01 7.559000000000000163e-01 -7.559000000000000163e-01
-1.111785809999999941e+01 7.598000000000000309e-01 -7.598000000000000309e-01
-1.110995810000000006e+01 7.637000000000000455e-01 -7.637000000000000455e-01
-1.110195810000000094e+01 7.683999999999999719e-01 -7.683999999999999719e-01
-1.109405809999999981e+01 7.734999999999999654e-01 -7.734999999999999654e-01
-1.108615810000000046e+01 7.788000000000000478e-01 -7.788000000000000478e-01
-1.107815809999999956e+01 7.840000000000000302e-01 -7.840000000000000302e-01
-1.107025810000000021e+01 7.891000000000000236e-01 -7.891000000000000236e-01
-1.106235810000000086e+01 7.943999999999999950e-01 -7.943999999999999950e-01
-1.105435809999999996e+01 7.999000000000000554e-01 -7.999000000000000554e-01
-1.104645810000000061e+01 8.054999999999999938e-01 -8.054999999999999938e-01
-1.103855809999999948e+01 8.111000000000000432e-01 -8.111000000000000432e-01
-1.103055810000000037e+01 8.167999999999999705e-01 -8.167999999999999705e-01
-1.102265809999999924e+01 8.226999999999999869e-01 -8.226999999999999869e-01
-1.101475809999999989e+01 8.286999999999999922e-01 -8.286999999999999922e-01
-1.100685810000000053e+01 8.346999999999999975e-01 -8.346999999999999975e-01
-1.099885809999999964e+01 8.407999999999999918e-01 -8.407999999999999918e-01
-1.099095810000000029e+01 8.468999999999999861e-01 -8.468999999999999861e-01
-1.098305810000000093e+01 8.529999999999999805e-01 -8.529999999999999805e-01
-1.097505810000000004e+01 9.230000000000000426e-01 -9.230000000000000426e-01
-1.096715810000000069e+01 9.200000000000000400e-01 -9.200000000000000400e-01
-1.095925809999999956e+01 9.173000000000000043e-01 -9.173000000000000043e-01
-1.095125810000000044e+01 8.717000000000000304e-01 -8.717000000000000304e-01
-1.094335809999999931e+01 8.760000000000000009e-01 -8.760000000000000009e-01
-1.093545809999999996e+01 8.804999999999999494e-01 -8.804999999999999494e-01
